,english,required_age,achievements,average_playtime,median_playtime,owners,price,indie,action,adventure,singleplayer,multiplayer,rating,day,month,year
17206,1,0,21,0,0,0-20000,2.79,1,1,1,1,0,very positive,26,9,2017
17207,1,0,19,0,0,0-20000,1.99,1,0,0,1,0,very positive,18,10,2017
17208,1,0,0,0,0,0-20000,1.59,1,0,1,1,0,very positive,19,9,2017
17209,1,0,22,0,0,0-20000,10.99,1,1,0,1,0,very positive,6,10,2017
17210,1,0,8,0,0,0-20000,5.79,1,0,1,1,0,very positive,27,9,2017
17211,1,0,0,0,0,0-20000,0.0,1,1,0,1,0,negative,5,7,2018
17214,1,0,28,0,0,0-20000,3.99,1,0,0,1,0,very positive,15,12,2017
17217,1,0,0,0,0,0-20000,7.19,1,1,1,1,0,positive,23,10,2017
17218,1,0,0,0,0,0-20000,2.09,1,0,0,1,1,very positive,6,10,2017
17219,1,0,36,8,8,0-20000,2.09,1,1,1,1,0,positive,20,9,2017
17220,1,0,0,0,0,0-20000,10.29,1,0,0,1,1,very positive,19,3,2018
17221,1,0,0,0,0,0-20000,1.99,1,0,0,1,0,very positive,5,10,2017
17222,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,very positive,2,10,2017
17224,1,0,10,0,0,0-20000,0.79,1,1,1,1,0,very positive,2,10,2017
17225,1,0,16,0,0,0-20000,3.19,1,1,1,1,0,very positive,22,11,2017
17226,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,very positive,3,12,2018
17227,1,0,9,0,0,0-20000,0.0,1,0,0,1,0,positive,5,11,2017
17228,1,0,15,23,23,0-20000,7.19,1,0,1,1,0,very positive,13,4,2018
17229,1,0,9,0,0,0-20000,7.19,1,1,0,0,1,very positive,8,9,2017
17230,1,0,0,0,0,0-20000,5.79,0,0,0,1,0,negative,11,10,2017
17231,1,0,15,0,0,0-20000,11.39,1,1,1,1,0,very positive,17,7,2018
17232,1,0,0,0,0,0-20000,3.99,0,0,0,1,1,very positive,29,11,2017
17233,1,0,0,0,0,0-20000,7.19,0,1,0,1,0,negative,19,6,2018
17234,1,0,37,0,0,0-20000,7.19,0,1,1,1,0,very positive,14,11,2017
17236,1,0,6,0,0,0-20000,2.79,1,0,1,1,0,very positive,16,10,2017
17237,1,0,21,0,0,0-20000,5.79,1,0,0,1,0,very negative,20,10,2017
17238,1,0,0,0,0,0-20000,1.99,1,0,0,1,0,very positive,5,10,2017
17239,1,0,0,0,0,0-20000,6.99,1,0,0,1,0,very positive,10,10,2017
17240,1,0,0,0,0,0-20000,7.19,1,1,0,1,0,very positive,1,11,2017
17241,1,0,14,0,0,0-20000,3.99,1,0,0,1,0,negative,29,9,2017
17242,1,0,0,0,0,0-20000,9.99,1,0,0,1,0,very negative,25,9,2017
17243,1,0,0,0,0,0-20000,7.19,1,1,0,1,0,positive,28,11,2018
17244,1,0,0,0,0,0-20000,0.79,1,0,1,1,0,very positive,15,9,2017
17245,1,0,23,0,0,0-20000,3.99,1,1,0,1,0,positive,20,10,2017
17247,1,0,5,0,0,0-20000,0.78,1,0,0,1,0,positive,25,9,2017
17248,1,0,5,0,0,0-20000,0.78,1,0,0,1,0,positive,25,9,2017
17249,1,0,5,0,0,0-20000,0.78,1,0,0,1,0,positive,25,9,2017
17250,1,0,33,0,0,0-20000,0.78,1,0,0,1,0,positive,25,10,2017
17251,0,0,0,0,0,0-20000,1.69,1,1,1,1,0,very positive,17,10,2017
17252,1,0,41,0,0,0-20000,7.19,1,0,0,1,0,very positive,8,11,2017
17253,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,very negative,2,10,2017
17254,1,0,0,1,1,0-20000,0.79,1,0,0,1,0,negative,2,10,2017
17255,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very positive,26,9,2017
17256,1,0,0,0,0,0-20000,6.99,0,1,1,1,0,very positive,29,9,2017
17257,1,0,25,0,0,0-20000,4.79,1,0,1,1,0,very positive,14,9,2017
17258,1,0,7,0,0,0-20000,10.99,1,1,0,1,0,very positive,15,11,2017
17259,1,0,0,0,0,0-20000,9.29,1,1,0,1,0,very positive,18,10,2017
17260,1,0,0,0,0,0-20000,12.99,1,1,1,1,0,very negative,21,9,2017
17261,1,0,51,0,0,0-20000,2.89,1,1,1,1,0,positive,21,9,2017
17262,1,0,8,0,0,0-20000,2.09,1,0,1,1,0,positive,19,12,2017
17263,1,0,11,0,0,0-20000,2.89,1,0,1,1,0,very negative,19,12,2017
17264,1,0,0,0,0,0-20000,0.0,1,1,1,1,0,negative,23,10,2017
17265,1,0,36,0,0,0-20000,5.79,1,0,1,1,0,very positive,12,2,2018
17266,1,0,0,0,0,0-20000,0.79,1,1,0,1,1,very positive,3,1,2018
17267,1,0,40,0,0,0-20000,0.79,1,1,1,1,0,positive,18,9,2017
17268,1,0,0,0,0,0-20000,3.99,1,1,1,1,0,very negative,6,10,2017
17269,1,0,3,0,0,0-20000,1.59,0,1,1,1,0,positive,6,10,2017
17270,1,0,0,0,0,0-20000,1.59,0,0,0,1,0,positive,22,9,2017
17271,1,0,18,0,0,0-20000,3.99,1,1,1,1,0,very positive,23,10,2017
17272,1,0,8,0,0,20000-50000,1.69,1,1,0,1,0,positive,22,9,2017
17273,1,0,0,0,0,0-20000,3.99,1,1,1,1,1,positive,2,11,2017
17275,1,0,7,245,245,100000-200000,7.99,1,0,1,1,0,positive,7,3,2018
17276,1,0,21,0,0,0-20000,0.0,1,0,0,1,0,very positive,30,5,2018
17277,0,0,0,0,0,0-20000,3.99,1,1,1,0,1,positive,20,2,2019
17278,0,0,41,0,0,0-20000,2.09,1,1,1,1,0,positive,9,8,2018
17279,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,very positive,2,10,2017
17281,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,positive,9,2,2018
17282,1,0,52,39,43,200000-500000,0.0,1,1,1,0,1,positive,14,9,2018
17283,1,0,0,0,0,0-20000,7.19,0,0,1,1,0,very positive,19,9,2017
17284,1,0,23,0,0,0-20000,9.99,1,0,1,1,0,very positive,19,7,2018
17285,1,0,6,0,0,0-20000,3.99,1,1,1,1,0,negative,22,3,2018
17286,1,7,0,0,0,0-20000,12.58,1,0,0,1,0,positive,29,9,2017
17287,1,0,0,139,139,100000-200000,1.59,1,0,1,1,0,very positive,1,11,2017
17288,1,0,18,0,0,0-20000,3.99,1,0,0,1,0,negative,31,10,2017
17290,1,0,0,69,88,100000-200000,1.59,1,0,1,1,0,very positive,11,10,2017
17291,1,0,0,0,0,0-20000,2.89,0,0,1,1,0,positive,5,10,2017
17292,1,0,10,0,0,0-20000,0.0,1,1,0,1,0,positive,10,10,2017
17294,1,0,26,0,0,0-20000,0.0,1,1,0,1,0,positive,9,10,2017
17295,1,0,20,0,0,0-20000,9.99,1,1,0,1,0,very positive,17,7,2018
17296,1,0,15,0,0,0-20000,3.99,1,1,0,1,1,very positive,5,10,2017
17297,1,0,0,0,0,0-20000,3.99,1,0,0,1,1,very positive,17,10,2017
17298,1,0,24,0,0,0-20000,6.19,1,1,1,1,0,very positive,17,10,2017
17299,1,0,40,0,0,0-20000,1.69,1,0,0,1,0,very positive,26,9,2017
17300,1,18,0,0,0,20000-50000,0.0,1,0,0,1,0,very positive,8,11,2017
17301,1,0,0,0,0,0-20000,0.0,0,0,0,1,0,negative,1,9,2017
17302,1,0,0,0,0,0-20000,1.69,1,1,0,1,0,very positive,24,10,2017
17303,1,0,10,0,0,0-20000,2.09,1,0,1,1,1,positive,10,10,2018
17304,0,0,0,0,0,0-20000,1.59,1,0,1,1,0,very positive,9,10,2017
17305,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,very positive,13,10,2017
17306,1,0,11,0,0,0-20000,4.79,1,1,0,1,0,very positive,8,12,2017
17307,1,0,0,0,0,0-20000,1.69,1,0,1,1,0,very positive,15,1,2018
17308,1,0,0,0,0,0-20000,1.69,1,1,0,1,0,very positive,16,10,2017
17309,1,0,24,0,0,20000-50000,3.99,1,0,1,1,0,very positive,26,10,2017
17310,1,0,0,0,0,0-20000,2.89,1,1,0,1,0,very positive,29,9,2017
17311,1,0,25,0,0,0-20000,0.0,1,1,0,1,0,very positive,31,10,2017
17312,1,0,10,0,0,20000-50000,1.69,1,0,1,1,0,positive,2,10,2017
17313,1,0,0,0,0,0-20000,1.69,1,1,1,1,0,positive,9,10,2017
17314,1,0,0,83,116,100000-200000,1.59,1,0,1,1,0,very positive,19,10,2017
17315,1,0,41,0,0,0-20000,3.99,1,1,0,1,0,very positive,2,5,2018
17316,1,0,12,0,0,0-20000,3.99,1,0,0,1,0,very positive,28,3,2018
17318,1,0,5,0,0,0-20000,3.09,1,0,1,1,0,positive,6,10,2017
17319,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very positive,1,3,2018
17320,1,0,19,0,0,0-20000,7.19,1,1,0,1,1,very positive,2,11,2017
17321,1,0,43,0,0,20000-50000,1.69,1,0,0,1,0,very positive,6,10,2017
17322,1,0,0,0,0,0-20000,0.0,0,0,1,1,0,positive,25,1,2018
17323,1,0,0,0,0,0-20000,6.99,0,1,0,1,1,very negative,20,10,2017
17324,1,0,31,0,0,0-20000,1.69,1,0,1,1,0,negative,29,9,2017
17325,1,0,15,0,0,0-20000,3.99,1,1,0,1,0,very positive,22,11,2017
17326,1,0,0,0,0,0-20000,4.79,1,0,0,1,0,very negative,18,9,2017
17327,1,0,17,0,0,0-20000,10.59,1,1,1,1,0,very positive,4,10,2017
17328,1,0,16,0,0,0-20000,1.43,1,0,0,1,0,positive,14,7,2018
17329,1,0,29,0,0,0-20000,5.79,1,0,1,1,0,very positive,13,4,2018
17330,1,0,38,0,0,0-20000,1.69,1,1,1,1,0,very positive,2,2,2018
17331,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,negative,5,10,2017
17332,0,0,16,0,0,0-20000,0.79,1,0,0,1,0,very positive,5,10,2017
17333,1,0,0,0,0,0-20000,6.99,1,1,0,1,0,very positive,27,3,2018
17334,1,0,0,0,0,0-20000,0.0,0,0,1,1,0,very positive,17,11,2017
17335,1,0,0,0,0,0-20000,0.79,1,1,1,0,1,very positive,4,10,2017
17336,1,0,25,0,0,0-20000,0.0,1,1,1,1,0,very positive,6,10,2017
17337,1,0,30,0,0,0-20000,2.79,1,0,1,1,0,very negative,22,12,2017
17338,1,0,28,0,0,0-20000,11.39,0,1,1,1,0,positive,2,4,2018
17339,1,0,24,0,0,0-20000,6.99,1,0,0,1,0,very positive,27,10,2017
17340,1,0,0,0,0,0-20000,0.79,1,1,0,1,1,very positive,30,10,2017
17341,1,0,20,0,0,0-20000,3.99,0,1,0,1,0,very positive,21,3,2018
17342,1,0,0,0,0,0-20000,6.99,1,0,0,1,1,very positive,14,12,2017
17343,1,0,0,0,0,0-20000,7.19,0,0,0,1,0,very positive,23,2,2018
17344,1,0,22,0,0,0-20000,2.09,1,1,0,1,0,very positive,30,9,2017
17345,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very positive,12,10,2017
17346,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,negative,19,12,2017
17347,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,negative,16,10,2017
17348,1,0,0,0,0,0-20000,1.59,1,0,1,1,0,negative,25,9,2017
17349,1,0,0,330,660,0-20000,0.79,1,1,1,1,0,negative,25,9,2017
17350,1,0,19,0,0,0-20000,4.79,1,0,1,0,1,negative,5,10,2017
17351,0,0,40,0,0,50000-100000,0.0,1,0,1,1,0,positive,25,9,2017
17352,1,0,38,6,10,0-20000,9.29,1,0,0,1,0,positive,27,9,2017
17354,1,0,0,0,0,0-20000,1.59,1,1,0,1,0,positive,5,10,2017
17355,1,0,0,0,0,0-20000,1.59,1,0,0,1,0,very positive,22,2,2018
17357,1,0,0,0,0,0-20000,0.79,0,0,1,1,0,positive,29,9,2017
17358,1,0,0,0,0,0-20000,3.19,1,0,0,1,0,positive,17,11,2017
17359,1,0,20,0,0,0-20000,3.19,1,1,0,1,0,very positive,30,10,2017
17360,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,positive,11,10,2017
17361,1,0,18,0,0,0-20000,1.69,1,0,0,1,0,very positive,14,12,2017
17363,1,0,29,5185,5185,50000-100000,0.0,1,0,1,0,1,positive,13,4,2018
17364,1,0,0,0,0,0-20000,7.19,1,1,1,1,0,positive,20,12,2017
17366,0,0,10,0,0,0-20000,0.79,1,0,1,1,0,very positive,23,1,2019
17367,1,0,7,0,0,0-20000,0.79,1,1,0,1,0,very positive,19,9,2017
17371,1,0,0,0,0,0-20000,1.99,1,0,1,1,0,positive,3,10,2017
17372,1,0,0,0,0,0-20000,0.79,1,0,1,1,0,negative,4,10,2017
17374,1,0,0,0,0,0-20000,6.99,1,0,1,1,0,positive,24,10,2017
17375,1,0,0,0,0,0-20000,1.59,1,0,1,1,0,positive,28,9,2017
17376,1,0,0,0,0,20000-50000,0.0,0,0,1,1,0,very positive,30,10,2017
17377,1,0,0,0,0,0-20000,0.0,0,0,1,1,0,very positive,20,3,2018
17378,1,0,0,13,13,0-20000,0.79,1,0,0,1,0,very positive,2,10,2017
17379,1,0,6,0,0,0-20000,1.59,1,1,0,1,0,positive,26,3,2018
17380,1,0,0,3,3,0-20000,2.89,1,1,1,1,0,negative,27,9,2017
17381,1,0,2,0,0,0-20000,10.29,1,0,1,1,0,positive,21,1,2018
17382,1,0,0,0,0,0-20000,0.0,0,0,1,1,0,very positive,14,12,2017
17383,1,0,11,0,0,0-20000,11.39,0,0,0,1,0,very positive,29,6,2018
17384,1,0,11,0,0,0-20000,14.99,1,1,0,1,1,very positive,29,9,2017
17385,1,0,32,0,0,0-20000,4.79,1,1,1,0,1,positive,13,10,2017
17386,1,0,0,0,0,0-20000,4.79,1,0,0,1,0,very positive,11,10,2017
17387,1,0,0,0,0,0-20000,0.0,1,0,1,1,0,positive,25,10,2017
17388,1,0,0,0,0,0-20000,7.19,1,0,0,1,0,very positive,17,1,2018
17389,1,0,14,47,47,0-20000,0.79,1,1,0,1,0,very positive,13,10,2017
17390,1,0,28,0,0,0-20000,2.09,1,0,0,1,0,positive,13,2,2018
17392,1,0,0,0,0,0-20000,2.79,0,0,1,1,0,very positive,27,9,2017
17393,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,very positive,8,11,2017
17394,1,0,12,0,0,0-20000,0.79,1,1,0,1,0,very positive,31,5,2018
17395,1,0,0,0,0,0-20000,7.19,0,0,0,1,0,very positive,19,12,2018
17396,1,0,0,0,0,0-20000,7.19,0,0,0,1,0,negative,7,12,2018
17397,1,0,12,0,0,0-20000,5.79,1,1,1,1,0,positive,18,11,2017
17398,1,0,49,0,0,20000-50000,0.0,0,1,0,1,1,positive,18,10,2017
17399,1,0,0,0,0,0-20000,7.19,1,1,1,1,0,positive,2,4,2019
17400,1,0,0,0,0,0-20000,0.79,1,1,1,1,0,very positive,9,10,2017
17402,1,0,30,0,0,0-20000,3.99,1,1,0,1,0,very positive,10,10,2017
17403,1,0,28,0,0,0-20000,5.19,1,0,1,1,0,very positive,28,9,2017
17404,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very positive,5,10,2017
17405,1,0,10,0,0,0-20000,0.79,1,0,1,1,0,positive,4,10,2017
17406,1,0,0,0,0,0-20000,3.99,1,0,1,1,1,positive,18,9,2017
17408,1,0,18,0,0,0-20000,2.89,1,0,0,1,0,positive,12,9,2018
17411,1,0,50,17,17,0-20000,7.19,1,0,1,1,0,very positive,18,1,2018
17412,1,0,34,0,0,0-20000,5.79,1,1,1,1,0,positive,26,4,2018
17413,1,0,0,0,0,20000-50000,0.0,0,0,0,0,0,very positive,5,1,2018
17414,1,0,20,0,0,0-20000,0.79,1,1,0,1,0,positive,11,10,2017
17415,1,0,6,0,0,0-20000,0.79,1,1,1,1,0,very positive,29,9,2017
17418,1,0,20,0,0,0-20000,1.69,1,0,0,1,0,positive,11,10,2017
17419,1,0,20,0,0,0-20000,2.89,1,0,1,1,0,negative,29,9,2017
17420,1,0,17,0,0,0-20000,1.99,1,1,0,1,0,very positive,19,10,2017
17421,1,0,0,0,0,0-20000,6.19,1,1,0,1,0,very positive,5,12,2017
17422,1,0,32,0,0,0-20000,3.99,1,0,0,1,0,very positive,1,6,2018
17423,1,0,0,0,0,0-20000,0.0,1,1,0,0,1,positive,17,2,2018
17424,1,0,0,0,0,0-20000,5.19,1,1,1,1,0,positive,8,12,2017
17425,1,0,18,0,0,0-20000,0.79,1,0,0,1,0,very positive,26,10,2017
17426,1,0,5,0,0,0-20000,5.19,0,0,0,1,1,positive,1,11,2017
17427,1,0,4,0,0,0-20000,2.89,0,0,0,1,1,negative,27,12,2017
17428,1,0,0,0,0,0-20000,2.89,1,1,1,1,0,very positive,11,10,2017
17430,1,0,7,0,0,0-20000,2.09,1,1,0,1,0,negative,13,11,2017
17431,1,0,14,0,0,0-20000,7.19,1,0,1,1,0,very positive,20,10,2017
17432,1,0,46,0,0,0-20000,9.99,1,1,0,1,1,positive,23,4,2019
17433,1,0,0,0,0,50000-100000,0.0,1,1,1,1,0,very positive,26,10,2017
17434,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very negative,3,10,2017
17435,1,0,15,0,0,0-20000,8.29,1,0,0,1,0,very positive,31,10,2017
17436,1,0,14,0,0,0-20000,10.29,1,0,1,1,0,very positive,24,10,2017
17437,1,0,0,0,0,0-20000,2.89,0,0,0,1,0,very positive,19,10,2017
17438,1,0,30,0,0,0-20000,1.99,1,0,0,1,0,very positive,26,9,2017
17439,1,0,0,0,0,0-20000,9.29,1,0,0,1,0,positive,3,11,2017
17441,1,0,0,0,0,0-20000,7.19,1,1,0,1,0,positive,31,10,2017
17443,1,0,0,0,0,0-20000,7.19,1,1,0,1,0,very positive,12,3,2019
17444,1,0,10,0,0,0-20000,0.79,1,0,0,1,0,very negative,10,10,2017
17445,1,0,10,0,0,20000-50000,6.99,0,0,0,1,0,positive,25,10,2017
17447,1,0,29,0,0,0-20000,3.99,1,0,1,1,0,very positive,17,10,2017
17448,1,0,19,0,0,0-20000,5.19,1,1,1,1,0,very positive,13,12,2017
17450,1,0,12,0,0,0-20000,12.0,1,1,0,0,1,very positive,6,4,2018
17451,1,0,19,0,0,0-20000,8.99,1,1,1,1,0,positive,28,6,2018
17452,1,0,45,0,0,0-20000,10.29,1,0,0,1,1,positive,19,3,2018
17453,1,0,0,0,0,0-20000,2.79,1,0,1,1,0,positive,2,10,2017
17454,1,0,0,40,40,0-20000,0.79,1,0,0,1,0,negative,5,10,2017
17455,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,18,10,2017
17456,1,0,0,0,0,0-20000,0.0,0,0,1,1,0,positive,9,10,2017
17457,1,0,0,0,0,0-20000,3.99,0,0,0,1,1,very positive,27,10,2017
17458,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,positive,3,10,2017
17459,1,0,0,0,0,0-20000,0.0,0,1,1,1,0,very positive,18,12,2017
17460,1,0,0,0,0,0-20000,1.69,1,1,0,1,0,very positive,14,10,2017
17461,1,0,13,0,0,0-20000,12.39,1,0,1,1,0,very positive,23,10,2017
17462,1,0,0,0,0,0-20000,4.79,0,1,0,1,0,negative,24,10,2017
17463,1,0,0,0,0,0-20000,0.0,0,1,0,0,1,positive,30,4,2018
17464,1,0,20,0,0,0-20000,1.69,1,1,0,1,0,very positive,16,10,2017
17465,1,0,12,0,0,0-20000,3.99,1,1,0,1,1,very positive,5,2,2018
17466,1,0,9,0,0,0-20000,2.89,0,1,1,1,0,positive,12,1,2018
17467,1,0,0,0,0,0-20000,3.99,1,1,0,1,1,very positive,1,11,2017
17469,1,0,0,0,0,0-20000,0.79,1,1,1,1,0,very positive,29,9,2017
17470,1,0,0,0,0,0-20000,7.19,1,1,1,1,0,positive,29,11,2017
17471,1,0,28,0,0,0-20000,11.39,1,0,1,1,0,very positive,19,6,2018
17472,1,0,15,0,0,0-20000,1.99,1,1,1,1,1,very positive,26,4,2018
17473,1,0,5,0,0,0-20000,0.79,1,0,0,1,0,very negative,2,10,2017
17474,1,0,16,0,0,0-20000,13.99,1,0,1,1,0,very negative,12,10,2017
17475,1,0,0,0,0,0-20000,4.79,1,0,1,1,0,very positive,26,10,2017
17477,1,0,0,0,0,0-20000,9.99,1,1,0,1,1,very positive,17,10,2017
17478,1,0,10,0,0,0-20000,11.39,1,0,1,1,0,very positive,8,2,2018
17479,1,0,13,200,200,50000-100000,2.09,1,0,0,1,0,very positive,6,12,2017
17480,1,0,0,0,0,0-20000,1.69,1,0,0,1,0,negative,27,10,2017
17481,1,0,0,0,0,0-20000,3.99,1,1,0,1,0,positive,6,4,2018
17482,1,0,0,0,0,0-20000,11.39,1,1,1,1,0,positive,22,1,2019
17483,1,0,0,0,0,0-20000,7.19,0,1,1,1,0,very positive,23,10,2017
17484,1,0,10,0,0,0-20000,1.69,1,1,1,1,1,very positive,18,1,2018
17485,1,0,41,0,0,0-20000,7.19,1,1,1,1,1,very positive,26,11,2018
17486,1,0,0,0,0,0-20000,11.39,1,1,1,1,1,positive,30,11,2017
17487,1,0,1,0,0,0-20000,0.79,1,1,0,1,0,positive,16,10,2017
17488,1,0,0,0,0,0-20000,1.69,1,0,1,1,0,very positive,11,1,2018
17489,1,0,0,0,0,0-20000,0.79,1,1,0,0,1,positive,13,10,2017
17490,1,0,39,0,0,0-20000,11.39,1,0,0,1,0,very positive,18,5,2018
17491,1,0,52,0,0,0-20000,3.99,1,1,1,1,0,very positive,31,5,2018
17492,1,0,6,0,0,0-20000,0.79,0,0,0,1,0,very positive,7,10,2017
17493,1,0,24,0,0,0-20000,1.69,1,0,0,1,0,very positive,19,12,2017
17494,0,0,56,0,0,0-20000,5.19,1,0,1,1,0,very positive,11,5,2018
17495,1,0,22,0,0,0-20000,0.0,1,1,0,1,0,positive,31,12,2017
17496,1,0,19,0,0,0-20000,9.99,1,1,1,1,0,very positive,20,9,2018
17498,1,0,0,0,0,0-20000,4.79,1,1,0,1,0,very positive,15,12,2017
17499,1,0,0,0,0,0-20000,2.09,0,1,0,1,0,very positive,20,10,2017
17500,1,0,0,0,0,0-20000,1.69,1,1,1,1,1,negative,21,11,2017
17501,1,0,14,0,0,0-20000,3.99,1,0,0,1,0,very positive,3,11,2017
17502,1,0,31,0,0,20000-50000,3.99,1,1,1,1,0,very positive,27,12,2018
17503,1,0,12,0,0,0-20000,1.99,1,1,1,1,0,very positive,24,7,2018
17504,1,0,0,0,0,0-20000,2.79,1,1,0,1,0,positive,4,10,2017
17506,1,0,22,0,0,0-20000,0.79,1,0,1,1,0,very positive,31,10,2017
17507,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,positive,24,11,2017
17509,1,0,0,0,0,0-20000,1.69,1,0,0,1,0,positive,10,11,2017
17510,1,0,0,0,0,0-20000,5.19,1,1,0,1,0,very positive,15,3,2018
17511,1,0,17,0,0,0-20000,0.0,1,1,0,1,1,negative,18,5,2018
17512,1,0,0,0,0,20000-50000,0.0,1,0,0,0,1,positive,21,12,2018
17513,1,0,27,13,13,20000-50000,1.99,1,0,1,1,0,positive,17,10,2017
17514,1,0,22,2,3,0-20000,0.79,1,0,0,1,0,very positive,9,10,2017
17515,1,0,0,0,0,0-20000,1.59,1,0,1,1,0,very negative,5,10,2017
17516,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,negative,4,10,2017
17518,1,0,0,0,0,0-20000,14.49,1,1,0,1,0,positive,31,1,2019
17519,1,0,18,0,0,0-20000,2.89,0,1,0,1,0,very positive,8,11,2017
17520,1,0,0,0,0,0-20000,2.89,1,0,0,1,0,very positive,13,12,2017
17522,1,0,26,0,0,0-20000,0.0,1,1,0,1,0,very positive,2,11,2017
17523,1,18,0,0,0,0-20000,4.79,0,1,1,1,0,very positive,31,10,2017
17524,1,0,0,0,0,0-20000,3.99,1,1,1,1,0,positive,12,10,2017
17530,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very positive,19,10,2017
17532,1,0,45,0,0,0-20000,2.99,1,1,0,1,1,very positive,1,12,2017
17534,1,0,0,0,0,0-20000,5.19,1,0,1,1,0,very positive,8,11,2017
17535,1,0,0,0,0,0-20000,0.0,0,0,0,1,1,very positive,25,9,2018
17536,1,0,0,0,0,0-20000,1.69,0,0,0,1,0,positive,9,10,2017
17537,1,0,0,0,0,0-20000,2.99,1,0,0,1,0,very negative,10,10,2017
17538,1,0,23,0,0,0-20000,7.19,1,1,0,1,0,positive,11,10,2017
17539,1,0,7,0,0,0-20000,1.69,1,0,0,1,0,positive,20,10,2017
17540,1,0,0,0,0,20000-50000,0.0,0,0,0,1,0,very positive,23,11,2017
17541,1,0,12,0,0,0-20000,1.99,1,1,0,1,0,very positive,2,11,2017
17542,1,0,0,0,0,0-20000,2.89,1,0,0,1,0,positive,9,10,2017
17543,1,0,1,0,0,0-20000,0.79,1,1,1,1,0,very positive,15,10,2017
17544,1,0,0,0,0,0-20000,8.29,0,1,0,1,0,very negative,18,12,2017
17545,1,0,0,0,0,0-20000,5.19,0,1,0,1,0,very negative,6,3,2018
17546,1,0,23,0,0,0-20000,1.69,1,1,1,1,1,very positive,5,12,2017
17547,1,0,36,0,0,0-20000,1.69,1,0,0,1,0,very positive,28,9,2017
17548,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,positive,13,10,2017
17549,1,0,0,0,0,0-20000,1.69,1,1,1,1,0,very positive,1,11,2017
17551,1,0,50,0,0,0-20000,4.79,1,0,0,1,1,very positive,10,10,2017
17552,1,0,0,0,0,0-20000,3.99,0,0,0,1,1,very positive,17,10,2017
17553,1,0,0,0,0,0-20000,11.39,1,1,0,1,0,very positive,18,2,2019
17554,1,0,0,0,0,0-20000,7.19,1,1,0,0,1,very positive,2,11,2018
17555,1,0,8,0,0,0-20000,7.19,1,0,1,1,0,very positive,18,4,2018
17556,1,0,0,0,0,0-20000,5.19,1,0,0,1,0,positive,20,11,2017
17557,1,0,0,0,0,0-20000,0.0,1,1,0,1,0,very positive,17,5,2018
17558,1,0,0,0,0,0-20000,3.99,0,1,1,1,0,negative,25,10,2017
17559,1,0,0,0,0,0-20000,5.19,0,1,1,1,0,negative,25,10,2017
17560,1,0,0,0,0,0-20000,3.99,0,0,0,1,1,positive,25,10,2017
17561,1,0,0,0,0,0-20000,4.79,0,0,1,1,0,positive,5,6,2018
17562,1,0,0,0,0,0-20000,3.99,1,1,1,1,0,very positive,21,3,2018
17563,1,0,28,0,0,0-20000,2.89,0,1,0,1,0,positive,10,10,2017
17564,1,0,20,0,0,0-20000,3.99,1,1,0,1,0,very positive,10,11,2017
17565,1,0,0,0,0,20000-50000,1.59,1,0,1,1,0,very positive,20,10,2017
17567,0,0,10,0,0,0-20000,0.79,1,0,1,1,0,negative,19,11,2017
17569,1,0,19,0,0,0-20000,0.79,1,0,0,1,0,very positive,12,10,2017
17570,1,0,0,0,0,0-20000,0.79,1,1,1,1,0,negative,2,1,2018
17571,1,0,20,0,0,0-20000,9.29,0,0,0,1,0,negative,13,11,2017
17572,1,0,12,1,1,50000-100000,0.0,0,0,0,0,0,negative,19,12,2017
17573,1,0,34,0,0,0-20000,3.99,1,0,1,1,0,very positive,8,2,2018
17574,1,0,0,1,1,20000-50000,0.0,0,1,0,0,1,negative,13,3,2018
17575,1,0,55,223,223,20000-50000,0.0,0,0,0,1,1,positive,10,1,2018
17576,1,0,0,0,0,0-20000,3.99,1,1,0,1,0,very positive,16,10,2017
17577,1,0,21,0,0,0-20000,7.99,1,0,0,1,0,very positive,2,8,2018
17578,1,0,40,0,0,0-20000,11.39,1,1,0,1,0,very positive,8,5,2018
17579,1,0,0,0,0,0-20000,5.19,1,0,1,1,0,positive,31,10,2017
17580,1,0,0,0,0,0-20000,0.79,1,1,0,1,0,very positive,13,12,2017
